iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.4858,5.0,86.0,0.2513,5.0,90.0,0.1196,5.0,143.0
2.0,0.4683,5.0,83.0,0.2465,5.0,89.0,0.1159,5.0,142.0
3.0,0.4337,5.0,88.0,0.2983,5.0,95.0,0.1163,5.0,144.0
4.0,0.4362,5.0,83.0,0.2513,5.0,94.0,0.158,5.0,141.0
5.0,0.4298,5.0,87.0,0.2513,5.0,94.0,0.1593,5.0,142.0
6.0,0.4223,5.0,84.0,0.2472,5.0,89.0,0.1161,5.0,142.0
7.0,0.4211,5.0,81.0,0.2451,5.0,90.0,0.1156,5.0,143.0
8.0,0.426,5.0,89.0,0.2477,5.0,92.0,0.1156,5.0,143.0
9.0,0.4684,5.0,84.0,0.2475,5.0,92.0,0.1144,5.0,140.0
10.0,0.4772,5.0,89.0,0.251,5.0,94.0,0.1149,5.0,143.0
11.0,0.4285,5.0,83.0,0.292,5.0,89.0,0.1171,5.0,143.0
12.0,0.4257,5.0,84.0,0.2923,5.0,92.0,0.1157,5.0,140.0
13.0,0.4211,5.0,86.0,0.2895,5.0,93.0,0.1139,5.0,144.0
14.0,0.4213,5.0,81.0,0.2433,5.0,95.0,0.1609,5.0,139.0
15.0,0.4251,5.0,82.0,0.2461,5.0,89.0,0.1604,5.0,141.0
16.0,0.432,5.0,82.0,0.2477,5.0,92.0,0.1597,5.0,142.0
17.0,0.4293,5.0,82.0,0.2478,5.0,90.0,0.1623,5.0,141.0
18.0,0.4265,5.0,82.0,0.2448,5.0,87.0,0.1155,5.0,143.0
19.0,0.421,5.0,83.0,0.244,5.0,94.0,0.116,5.0,140.0
20.0,0.4612,5.0,84.0,0.2468,5.0,91.0,0.1132,5.0,139.0
21.0,0.4692,5.0,79.0,0.2424,5.0,90.0,0.1146,5.0,142.0
22.0,0.4784,5.0,84.0,0.2525,5.0,89.0,0.1165,5.0,143.0
23.0,0.484,5.0,86.0,0.2547,5.0,89.0,0.123,5.0,139.0
24.0,0.4361,5.0,81.0,0.2893,5.0,89.0,0.1155,5.0,142.0
25.0,0.4268,5.0,83.0,0.2898,5.0,92.0,0.1187,5.0,142.0
26.0,0.4368,5.0,82.0,0.2951,5.0,94.0,0.1143,5.0,143.0
27.0,0.4406,5.0,84.0,0.304,5.0,93.0,0.1197,5.0,142.0
28.0,0.4284,5.0,83.0,0.244,5.0,92.0,0.1615,5.0,141.0
29.0,0.4307,5.0,87.0,0.2492,5.0,95.0,0.1621,5.0,140.0
30.0,0.4251,5.0,86.0,0.2466,5.0,92.0,0.1151,5.0,142.0
31.0,0.4461,5.0,85.0,0.2542,5.0,91.0,0.1216,5.0,142.0
32.0,0.4394,5.0,86.0,0.2514,5.0,95.0,0.1171,5.0,141.0
33.0,0.4822,5.0,86.0,0.2518,5.0,98.0,0.1174,5.0,141.0
