iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0326,5.0,31.0,0.0181,5.0,35.0,0.0124,5.0,40.0
2.0,0.0342,5.0,35.0,0.0173,5.0,38.0,0.0116,5.0,45.0
3.0,0.0312,5.0,34.0,0.017,5.0,37.0,0.012,5.0,43.0
4.0,0.0339,5.0,32.0,0.0173,5.0,34.0,0.0117,5.0,44.0
5.0,0.0316,5.0,35.0,0.0168,5.0,38.0,0.0113,5.0,46.0
6.0,0.0344,5.0,37.0,0.0175,5.0,40.0,0.0112,5.0,47.0
7.0,0.0319,5.0,34.0,0.017,5.0,36.0,0.0112,5.0,44.0
8.0,0.0338,5.0,30.0,0.0194,5.0,34.0,0.0131,5.0,45.0
9.0,0.0319,5.0,36.0,0.0174,5.0,39.0,0.0114,5.0,47.0
10.0,0.0319,5.0,35.0,0.0169,5.0,37.0,0.0114,5.0,45.0
11.0,0.0349,5.0,33.0,0.0186,5.0,34.0,0.0125,5.0,46.0
12.0,0.031,5.0,34.0,0.0169,5.0,38.0,0.0116,5.0,45.0
13.0,0.0344,5.0,35.0,0.0182,5.0,38.0,0.0116,5.0,44.0
14.0,0.0313,5.0,33.0,0.0165,5.0,37.0,0.0116,5.0,48.0
15.0,0.0326,5.0,35.0,0.0181,5.0,39.0,0.0128,5.0,45.0
16.0,0.0315,5.0,33.0,0.0168,5.0,35.0,0.0117,5.0,44.0
17.0,0.0314,5.0,31.0,0.017,5.0,37.0,0.0116,5.0,43.0
18.0,0.0365,5.0,33.0,0.0183,5.0,36.0,0.0118,5.0,44.0
19.0,0.0317,5.0,31.0,0.0568,5.0,37.0,0.0118,5.0,44.0
20.0,0.0388,5.0,32.0,0.0246,5.0,35.0,0.0219,5.0,45.0
21.0,0.0373,5.0,33.0,0.0168,5.0,38.0,0.011,5.0,42.0
22.0,0.0381,5.0,32.0,0.0181,5.0,34.0,0.0124,5.0,43.0
23.0,0.0402,5.0,34.0,0.0308,5.0,38.0,0.0233,5.0,46.0
24.0,0.0643,5.0,36.0,0.033,5.0,38.0,0.0229,5.0,48.0
25.0,0.0631,5.0,34.0,0.0333,5.0,37.0,0.0231,5.0,44.0
26.0,0.0665,5.0,33.0,0.0346,5.0,38.0,0.0239,5.0,46.0
27.0,0.0632,5.0,37.0,0.0305,5.0,40.0,0.0219,5.0,46.0
28.0,0.0432,5.0,34.0,0.0201,5.0,38.0,0.0137,5.0,44.0
29.0,0.0392,5.0,34.0,0.0209,5.0,37.0,0.0167,5.0,46.0
30.0,0.0373,5.0,35.0,0.0198,5.0,36.0,0.0132,5.0,45.0
31.0,0.0365,5.0,32.0,0.0185,5.0,35.0,0.0125,5.0,44.0
32.0,0.032,5.0,33.0,0.017,5.0,37.0,0.0112,5.0,46.0
33.0,0.0359,5.0,32.0,0.0178,5.0,36.0,0.0119,5.0,47.0
