iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0396,5.0,40.0,0.0197,5.0,44.0,0.0092,5.0,57.0
2.0,0.0386,5.0,46.0,0.0201,5.0,49.0,0.0091,5.0,58.0
3.0,0.0388,5.0,45.0,0.0198,5.0,53.0,0.0091,5.0,62.0
4.0,0.0396,5.0,42.0,0.0203,5.0,48.0,0.0112,5.0,56.0
5.0,0.039,5.0,48.0,0.0205,5.0,52.0,0.0092,5.0,59.0
6.0,0.0395,5.0,49.0,0.0212,5.0,59.0,0.0093,5.0,63.0
7.0,0.0415,5.0,43.0,0.0224,5.0,49.0,0.01,5.0,63.0
8.0,0.0397,5.0,48.0,0.0209,5.0,53.0,0.0092,5.0,67.0
9.0,0.0396,5.0,40.0,0.0201,5.0,44.0,0.0093,5.0,59.0
10.0,0.0406,5.0,44.0,0.0208,5.0,50.0,0.0093,5.0,65.0
11.0,0.0427,5.0,46.0,0.0223,5.0,52.0,0.0092,5.0,64.0
12.0,0.0809,5.0,43.0,0.0213,5.0,48.0,0.0102,5.0,54.0
13.0,0.0412,5.0,44.0,0.0214,5.0,50.0,0.0095,5.0,57.0
14.0,0.0404,5.0,49.0,0.0211,5.0,57.0,0.0092,5.0,63.0
15.0,0.0388,5.0,47.0,0.0206,5.0,54.0,0.0092,5.0,65.0
16.0,0.0394,5.0,49.0,0.0207,5.0,54.0,0.0093,5.0,62.0
17.0,0.0398,5.0,45.0,0.0204,5.0,51.0,0.0092,5.0,57.0
18.0,0.0378,5.0,41.0,0.0195,5.0,48.0,0.0093,5.0,54.0
19.0,0.039,5.0,46.0,0.0202,5.0,52.0,0.0092,5.0,58.0
20.0,0.0393,5.0,43.0,0.0199,5.0,45.0,0.0092,5.0,54.0
21.0,0.0395,5.0,47.0,0.0205,5.0,53.0,0.0092,5.0,58.0
22.0,0.0384,5.0,45.0,0.02,5.0,52.0,0.0093,5.0,57.0
23.0,0.0382,5.0,45.0,0.0198,5.0,48.0,0.0093,5.0,53.0
24.0,0.0781,5.0,43.0,0.0201,5.0,47.0,0.0092,5.0,65.0
25.0,0.0389,5.0,44.0,0.0199,5.0,48.0,0.0092,5.0,60.0
26.0,0.0387,5.0,43.0,0.0198,5.0,47.0,0.0095,5.0,53.0
27.0,0.0415,5.0,47.0,0.0214,5.0,53.0,0.0094,5.0,63.0
28.0,0.0409,5.0,45.0,0.0215,5.0,47.0,0.0092,5.0,60.0
29.0,0.0372,5.0,46.0,0.019,5.0,50.0,0.0092,5.0,54.0
30.0,0.0383,5.0,46.0,0.02,5.0,51.0,0.0099,5.0,57.0
31.0,0.0392,5.0,46.0,0.0202,5.0,52.0,0.0092,5.0,63.0
32.0,0.039,5.0,47.0,0.0203,5.0,52.0,0.0091,5.0,62.0
33.0,0.0387,5.0,50.0,0.0201,5.0,56.0,0.0092,5.0,67.0
