iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0212,5.0,23.0,0.0127,5.0,24.0,0.0102,5.0,27.0
2.0,0.0191,5.0,25.0,0.0111,5.0,26.0,0.0093,5.0,28.0
3.0,0.0204,5.0,24.0,0.0121,5.0,24.0,0.0106,5.0,29.0
4.0,0.0233,5.0,24.0,0.0127,5.0,25.0,0.01,5.0,27.0
5.0,0.0233,5.0,24.0,0.0133,5.0,27.0,0.0104,5.0,29.0
6.0,0.0218,5.0,23.0,0.0126,5.0,25.0,0.0105,5.0,25.0
7.0,0.0219,5.0,23.0,0.0125,5.0,25.0,0.01,5.0,26.0
8.0,0.0234,5.0,24.0,0.0136,5.0,26.0,0.0106,5.0,29.0
9.0,0.0226,5.0,24.0,0.0128,5.0,25.0,0.0103,5.0,28.0
10.0,0.0206,5.0,21.0,0.0124,5.0,23.0,0.0101,5.0,28.0
11.0,0.0202,5.0,26.0,0.0114,5.0,27.0,0.0092,5.0,29.0
12.0,0.0224,5.0,24.0,0.0129,5.0,25.0,0.0109,5.0,28.0
13.0,0.0226,5.0,23.0,0.0128,5.0,24.0,0.0108,5.0,27.0
14.0,0.06,5.0,22.0,0.0115,5.0,23.0,0.0094,5.0,27.0
15.0,0.0228,5.0,24.0,0.0131,5.0,26.0,0.0108,5.0,29.0
16.0,0.0216,5.0,25.0,0.0124,5.0,26.0,0.01,5.0,26.0
17.0,0.0214,5.0,23.0,0.0113,5.0,23.0,0.0093,5.0,25.0
18.0,0.0193,5.0,23.0,0.0113,5.0,23.0,0.0094,5.0,28.0
19.0,0.0205,5.0,25.0,0.0115,5.0,25.0,0.0094,5.0,29.0
20.0,0.0218,5.0,24.0,0.0123,5.0,27.0,0.0104,5.0,28.0
21.0,0.0224,5.0,24.0,0.0127,5.0,25.0,0.0102,5.0,29.0
22.0,0.0207,5.0,22.0,0.0115,5.0,23.0,0.0096,5.0,26.0
23.0,0.0207,5.0,25.0,0.0118,5.0,26.0,0.0097,5.0,27.0
24.0,0.0209,5.0,25.0,0.012,5.0,25.0,0.0097,5.0,29.0
25.0,0.0225,5.0,24.0,0.0129,5.0,24.0,0.0102,5.0,28.0
26.0,0.0223,5.0,22.0,0.0125,5.0,22.0,0.0104,5.0,24.0
27.0,0.0216,5.0,25.0,0.0119,5.0,26.0,0.0096,5.0,29.0
28.0,0.0206,5.0,25.0,0.0116,5.0,27.0,0.0095,5.0,28.0
29.0,0.0191,5.0,24.0,0.011,5.0,24.0,0.009,5.0,27.0
30.0,0.023,5.0,24.0,0.013,5.0,25.0,0.01,5.0,27.0
31.0,0.0219,5.0,23.0,0.0127,5.0,25.0,0.0103,5.0,27.0
32.0,0.0217,5.0,24.0,0.0117,5.0,24.0,0.0096,5.0,26.0
33.0,0.0198,5.0,24.0,0.0117,5.0,25.0,0.0093,5.0,25.0
